"","Game_ID","Visiting_Team","Inning","Batting_Team","Outs","Balls","Strikes","Vistor_Score","Home_Score","Batter","Batter_Hand","Pitcher","Pitcher_Hand","First_Runner","Second_Runner","Third_Runner","Event_Text","Leadoff_Flag","PinchHit_Flag","Defensive_Position","Lineup_Position","Event_Type","Batter_Event_Flag","AB_Flag","Hit_Value","SH_Flag","SF_Flag","Outs_On_Play","RBIs_On_Play","Wild_Pitch_Flag","Passed_Ball_Flag","Num_Errors","Batter_Dest","Runner_On_1st_Dest","Runner_On_2nd_Dest","Runner_On_3rd_Dest","First","Second","Third","Runs_Scored","Result_Outs","State","Next_State","Home_Team"
"6854","ARI201704210","LAN",7,0,0,0,1,4,4,"taylc001","R","brada001","R","","","","HR/7/F",TRUE,TRUE,11,9,23,TRUE,TRUE,4,FALSE,FALSE,0,1,FALSE,FALSE,0,4,0,0,0,0,0,0,1,0,"0000","0000","ARI"
"6855","ARI201704210","LAN",7,0,0,3,2,5,4,"pedej001","L","brada001","R","","","","2/P2F",FALSE,FALSE,8,1,2,TRUE,TRUE,0,FALSE,FALSE,1,0,FALSE,FALSE,0,0,0,0,0,0,0,0,0,1,"0000","1000","ARI"
"6856","ARI201704210","LAN",7,0,1,0,0,5,4,"seagc001","L","brada001","R","","","","S7/L+",FALSE,FALSE,6,2,20,TRUE,TRUE,1,FALSE,FALSE,0,0,FALSE,FALSE,0,1,0,0,0,0,0,0,0,1,"1000","1100","ARI"
"6857","ARI201704210","LAN",7,0,1,1,0,5,4,"turnj001","R","brada001","R","seagc001","","","HP.1-2",FALSE,FALSE,5,3,16,TRUE,FALSE,0,FALSE,FALSE,0,0,FALSE,FALSE,0,1,2,0,0,1,0,0,0,1,"1100","1110","ARI"
"6858","ARI201704210","LAN",7,0,1,1,1,5,4,"gonza003","L","brada001","R","turnj001","seagc001","","16(1)3/GDP",FALSE,FALSE,3,4,2,TRUE,TRUE,0,FALSE,FALSE,2,0,FALSE,FALSE,0,0,0,2,0,1,1,0,0,3,"1110","3000","ARI"
"6863","ARI201704210","LAN",8,0,0,1,2,5,4,"puigy001","R","brada001","R","","","","K",TRUE,FALSE,9,5,3,TRUE,TRUE,0,FALSE,FALSE,1,0,FALSE,FALSE,0,0,0,0,0,0,0,0,0,1,"0000","1000","ARI"
"6864","ARI201704210","LAN",8,0,1,3,2,5,4,"grany001","L","brada001","R","","","","53/G",FALSE,FALSE,2,6,2,TRUE,TRUE,0,FALSE,FALSE,1,0,FALSE,FALSE,0,0,0,0,0,0,0,0,0,2,"1000","2000","ARI"
"6865","ARI201704210","LAN",8,0,2,2,1,5,4,"tolea001","L","brada001","R","","","","43/G",FALSE,FALSE,7,7,2,TRUE,TRUE,0,FALSE,FALSE,1,0,FALSE,FALSE,0,0,0,0,0,0,0,0,0,3,"2000","3000","ARI"
"6881","ARI201704210","LAN",9,0,0,3,1,5,13,"herne001","R","chafa001","L","","","","9/F",TRUE,TRUE,11,8,2,TRUE,TRUE,0,FALSE,FALSE,1,0,FALSE,FALSE,0,0,0,0,0,0,0,0,0,1,"0000","1000","ARI"
"6882","ARI201704210","LAN",9,0,1,1,2,5,13,"vanss001","R","chafa001","L","","","","8/F",FALSE,TRUE,11,9,2,TRUE,TRUE,0,FALSE,FALSE,1,0,FALSE,FALSE,0,0,0,0,0,0,0,0,0,2,"1000","2000","ARI"
"6883","ARI201704210","LAN",9,0,2,0,2,5,13,"eibnb001","R","chafa001","L","","","","43/G",FALSE,TRUE,11,1,2,TRUE,TRUE,0,FALSE,FALSE,1,0,FALSE,FALSE,0,0,0,0,0,0,0,0,0,3,"2000","3000","ARI"
"6884","ARI201704220","LAN",1,0,0,3,2,0,0,"herne001","R","ray-r002","L","","","","HR/7/F",TRUE,FALSE,6,1,23,TRUE,TRUE,4,FALSE,FALSE,0,1,FALSE,FALSE,0,4,0,0,0,0,0,0,1,0,"0000","0000","ARI"
"6885","ARI201704220","LAN",1,0,0,1,1,1,0,"taylc001","R","ray-r002","L","","","","53/G",FALSE,FALSE,4,2,2,TRUE,TRUE,0,FALSE,FALSE,1,0,FALSE,FALSE,0,0,0,0,0,0,0,0,0,1,"0000","1000","ARI"
"6886","ARI201704220","LAN",1,0,1,1,0,1,0,"turnj001","R","ray-r002","L","","","","53/G",FALSE,FALSE,5,3,2,TRUE,TRUE,0,FALSE,FALSE,1,0,FALSE,FALSE,0,0,0,0,0,0,0,0,0,2,"1000","2000","ARI"
"6887","ARI201704220","LAN",1,0,2,1,2,1,0,"puigy001","R","ray-r002","L","","","","K",FALSE,FALSE,9,4,3,TRUE,TRUE,0,FALSE,FALSE,1,0,FALSE,FALSE,0,0,0,0,0,0,0,0,0,3,"2000","3000","ARI"
"6895","ARI201704220","LAN",2,0,0,1,2,1,3,"vanss001","R","ray-r002","L","","","","K",TRUE,FALSE,3,5,3,TRUE,TRUE,0,FALSE,FALSE,1,0,FALSE,FALSE,0,0,0,0,0,0,0,0,0,1,"0000","1000","ARI"
"6896","ARI201704220","LAN",2,0,1,3,2,1,3,"pedej001","L","ray-r002","L","","","","K",FALSE,FALSE,8,6,3,TRUE,TRUE,0,FALSE,FALSE,1,0,FALSE,FALSE,0,0,0,0,0,0,0,0,0,2,"1000","2000","ARI"
"6897","ARI201704220","LAN",2,0,2,3,2,1,3,"barna001","R","ray-r002","L","","","","D7/L+",FALSE,FALSE,2,7,21,TRUE,TRUE,2,FALSE,FALSE,0,0,FALSE,FALSE,0,2,0,0,0,0,0,0,0,2,"2000","2010","ARI"
"6898","ARI201704220","LAN",2,0,2,2,0,1,3,"eibnb001","R","ray-r002","L","","barna001","","S6/G.2-3",FALSE,FALSE,7,8,20,TRUE,TRUE,1,FALSE,FALSE,0,0,FALSE,FALSE,0,1,0,3,0,0,1,0,0,2,"2010","2101","ARI"
"6899","ARI201704220","LAN",2,0,2,0,0,1,3,"maedk001","R","ray-r002","L","eibnb001","","barna001","63/G",FALSE,FALSE,1,9,2,TRUE,TRUE,0,FALSE,FALSE,1,0,FALSE,FALSE,0,0,1,0,3,1,0,1,0,3,"2101","3000","ARI"
"6905","ARI201704220","LAN",3,0,0,3,2,1,3,"herne001","R","ray-r002","L","","","","W",TRUE,FALSE,6,1,14,TRUE,FALSE,0,FALSE,FALSE,0,0,FALSE,FALSE,0,1,0,0,0,0,0,0,0,0,"0000","0100","ARI"
"6906","ARI201704220","LAN",3,0,0,2,0,1,3,"taylc001","R","ray-r002","L","herne001","","","S7/G+.1-2",FALSE,FALSE,4,2,20,TRUE,TRUE,1,FALSE,FALSE,0,0,FALSE,FALSE,0,1,2,0,0,1,0,0,0,0,"0100","0110","ARI"
"6907","ARI201704220","LAN",3,0,0,1,0,1,3,"turnj001","R","ray-r002","L","taylc001","herne001","","S9/G.2-H;1-2",FALSE,FALSE,5,3,20,TRUE,TRUE,1,FALSE,FALSE,0,1,FALSE,FALSE,0,1,2,4,0,1,1,0,1,0,"0110","0110","ARI"
"6908","ARI201704220","LAN",3,0,0,3,0,2,3,"puigy001","R","ray-r002","L","turnj001","taylc001","","64(1)3/GDP.2-3",FALSE,FALSE,9,4,2,TRUE,TRUE,0,FALSE,FALSE,2,0,FALSE,FALSE,0,0,0,3,0,1,1,0,0,2,"0110","2001","ARI"
"6909","ARI201704220","LAN",3,0,2,0,0,2,3,"vanss001","R","ray-r002","L","","","taylc001","9/F",FALSE,FALSE,3,5,2,TRUE,TRUE,0,FALSE,FALSE,1,0,FALSE,FALSE,0,0,0,0,3,0,0,1,0,3,"2001","3000","ARI"
"6913","ARI201704220","LAN",4,0,0,3,2,2,3,"pedej001","L","ray-r002","L","","","","K",TRUE,FALSE,8,6,3,TRUE,TRUE,0,FALSE,FALSE,1,0,FALSE,FALSE,0,0,0,0,0,0,0,0,0,1,"0000","1000","ARI"
"6914","ARI201704220","LAN",4,0,1,3,2,2,3,"barna001","R","ray-r002","L","","","","W",FALSE,FALSE,2,7,14,TRUE,FALSE,0,FALSE,FALSE,0,0,FALSE,FALSE,0,1,0,0,0,0,0,0,0,1,"1000","1100","ARI"
"6915","ARI201704220","LAN",4,0,1,3,2,2,3,"eibnb001","R","ray-r002","L","barna001","","","K",FALSE,FALSE,7,8,3,TRUE,TRUE,0,FALSE,FALSE,1,0,FALSE,FALSE,0,0,1,0,0,1,0,0,0,2,"1100","2100","ARI"
"6916","ARI201704220","LAN",4,0,2,0,1,2,3,"maedk001","R","ray-r002","L","barna001","","","7/F",FALSE,FALSE,1,9,2,TRUE,TRUE,0,FALSE,FALSE,1,0,FALSE,FALSE,0,0,1,0,0,1,0,0,0,3,"2100","3000","ARI"
"6923","ARI201704220","LAN",5,0,0,1,2,2,5,"herne001","R","ray-r002","L","","","","53/G+",TRUE,FALSE,6,1,2,TRUE,TRUE,0,FALSE,FALSE,1,0,FALSE,FALSE,0,0,0,0,0,0,0,0,0,1,"0000","1000","ARI"
"6924","ARI201704220","LAN",5,0,1,1,0,2,5,"taylc001","R","ray-r002","L","","","","S7/G+",FALSE,FALSE,4,2,20,TRUE,TRUE,1,FALSE,FALSE,0,0,FALSE,FALSE,0,1,0,0,0,0,0,0,0,1,"1000","1100","ARI"
"6925","ARI201704220","LAN",5,0,1,2,1,2,5,"turnj001","R","ray-r002","L","taylc001","","","54(1)3/GDP",FALSE,FALSE,5,3,2,TRUE,TRUE,0,FALSE,FALSE,2,0,FALSE,FALSE,0,0,0,0,0,1,0,0,0,3,"1100","3000","ARI"
"6930","ARI201704220","LAN",6,0,0,3,2,2,6,"puigy001","R","ray-r002","L","","","","S8/G+",TRUE,FALSE,9,4,20,TRUE,TRUE,1,FALSE,FALSE,0,0,FALSE,FALSE,0,1,0,0,0,0,0,0,0,0,"0000","0100","ARI"
"6931","ARI201704220","LAN",6,0,0,1,1,2,6,"vanss001","R","ray-r002","L","puigy001","","","S7/G+.1-2",FALSE,FALSE,3,5,20,TRUE,TRUE,1,FALSE,FALSE,0,0,FALSE,FALSE,0,1,2,0,0,1,0,0,0,0,"0100","0110","ARI"
"6932","ARI201704220","LAN",6,0,0,1,2,2,6,"pedej001","L","ray-r002","L","vanss001","puigy001","","K",FALSE,FALSE,8,6,3,TRUE,TRUE,0,FALSE,FALSE,1,0,FALSE,FALSE,0,0,1,2,0,1,1,0,0,1,"0110","1110","ARI"
"6933","ARI201704220","LAN",6,0,1,0,0,2,6,"barna001","R","ray-r002","L","vanss001","puigy001","","D9/L+.2-H;1-3",FALSE,FALSE,2,7,21,TRUE,TRUE,2,FALSE,FALSE,0,1,FALSE,FALSE,0,2,3,4,0,1,1,0,1,1,"1110","1011","ARI"
"6934","ARI201704220","LAN",6,0,1,3,2,3,6,"seagc001","L","wilht001","R","","barna001","vanss001","7/L+",FALSE,TRUE,11,8,2,TRUE,TRUE,0,FALSE,FALSE,1,0,FALSE,FALSE,0,0,0,2,3,0,1,1,0,2,"1011","2011","ARI"
"6935","ARI201704220","LAN",6,0,2,3,0,3,6,"tolea001","L","wilht001","R","","barna001","vanss001","W",FALSE,TRUE,11,9,14,TRUE,FALSE,0,FALSE,FALSE,0,0,FALSE,FALSE,0,1,0,2,3,0,1,1,0,2,"2011","2111","ARI"
"6936","ARI201704220","LAN",6,0,2,2,2,3,6,"gonza003","L","wilht001","R","tolea001","barna001","vanss001","S6/G/MREV.3-H;2-3;1-2",FALSE,TRUE,11,1,20,TRUE,TRUE,1,FALSE,FALSE,0,1,FALSE,FALSE,0,1,2,3,4,1,1,1,1,2,"2111","2111","ARI"
"6937","ARI201704220","LAN",6,0,2,3,0,4,6,"taylc001","R","hoovj002","R","gonza003","tolea001","barna001","W.3-H;2-3;1-2",FALSE,FALSE,4,2,14,TRUE,FALSE,0,FALSE,FALSE,0,1,FALSE,FALSE,0,1,2,3,4,1,1,1,1,2,"2111","2111","ARI"
"6938","ARI201704220","LAN",6,0,2,3,2,5,6,"turnj001","R","hoovj002","R","taylc001","gonza003","tolea001","K",FALSE,FALSE,5,3,3,TRUE,TRUE,0,FALSE,FALSE,1,0,FALSE,FALSE,0,0,1,2,3,1,1,1,0,3,"2111","3000","ARI"
"6942","ARI201704220","LAN",7,0,0,3,0,5,6,"puigy001","R","hoovj002","R","","","","W",TRUE,FALSE,9,4,14,TRUE,FALSE,0,FALSE,FALSE,0,0,FALSE,FALSE,0,1,0,0,0,0,0,0,0,0,"0000","0100","ARI"
"6943","ARI201704220","LAN",7,0,0,2,2,5,6,"vanss001","R","hoovj002","R","puigy001","","","K",FALSE,FALSE,3,5,3,TRUE,TRUE,0,FALSE,FALSE,1,0,FALSE,FALSE,0,0,1,0,0,1,0,0,0,1,"0100","1100","ARI"
"6944","ARI201704220","LAN",7,0,1,1,1,5,6,"pedej001","L","delaj001","L","puigy001","","","7/F",FALSE,FALSE,8,6,2,TRUE,TRUE,0,FALSE,FALSE,1,0,FALSE,FALSE,0,0,1,0,0,1,0,0,0,2,"1100","2100","ARI"
"6945","ARI201704220","LAN",7,0,2,0,1,5,6,"barna001","R","delaj001","L","puigy001","","","WP.1-2",FALSE,FALSE,2,7,9,FALSE,FALSE,0,FALSE,FALSE,0,0,TRUE,FALSE,0,0,2,0,0,1,0,0,0,2,"2100","2010","ARI"
"6946","ARI201704220","LAN",7,0,2,3,2,5,6,"barna001","R","delaj001","L","","puigy001","","43/G",FALSE,FALSE,2,7,2,TRUE,TRUE,0,FALSE,FALSE,1,0,FALSE,FALSE,0,0,0,2,0,0,1,0,0,3,"2010","3000","ARI"
"6955","ARI201704220","LAN",8,0,0,1,2,5,9,"seagc001","L","delaj001","L","","","","7/F",TRUE,FALSE,6,8,2,TRUE,TRUE,0,FALSE,FALSE,1,0,FALSE,FALSE,0,0,0,0,0,0,0,0,0,1,"0000","1000","ARI"
"6956","ARI201704220","LAN",8,0,1,1,2,5,9,"tolea001","L","delaj001","L","","","","43/G",FALSE,FALSE,7,9,2,TRUE,TRUE,0,FALSE,FALSE,1,0,FALSE,FALSE,0,0,0,0,0,0,0,0,0,2,"1000","2000","ARI"
"6957","ARI201704220","LAN",8,0,2,2,1,5,9,"utlec001","L","delaj001","L","","","","43/G",FALSE,TRUE,11,1,2,TRUE,TRUE,0,FALSE,FALSE,1,0,FALSE,FALSE,0,0,0,0,0,0,0,0,0,3,"2000","3000","ARI"
"6963","ARI201704220","LAN",9,0,0,3,2,5,11,"taylc001","R","rodnf001","R","","","","K",TRUE,FALSE,4,2,3,TRUE,TRUE,0,FALSE,FALSE,1,0,FALSE,FALSE,0,0,0,0,0,0,0,0,0,1,"0000","1000","ARI"
"6964","ARI201704220","LAN",9,0,1,0,0,5,11,"turnj001","R","rodnf001","R","","","","S8/L",FALSE,FALSE,5,3,20,TRUE,TRUE,1,FALSE,FALSE,0,0,FALSE,FALSE,0,1,0,0,0,0,0,0,0,1,"1000","1100","ARI"
"6965","ARI201704220","LAN",9,0,1,0,1,5,11,"puigy001","R","rodnf001","R","turnj001","","","54(1)3/GDP",FALSE,FALSE,9,4,2,TRUE,TRUE,0,FALSE,FALSE,2,0,FALSE,FALSE,0,0,0,0,0,1,0,0,0,3,"1100","3000","ARI"
"6966","ARI201704230","LAN",1,0,0,1,2,0,0,"pedej001","L","mills001","R","","","","9/L",TRUE,FALSE,8,1,2,TRUE,TRUE,0,FALSE,FALSE,1,0,FALSE,FALSE,0,0,0,0,0,0,0,0,0,1,"0000","1000","ARI"
"6967","ARI201704230","LAN",1,0,1,3,1,0,0,"seagc001","L","mills001","R","","","","W",FALSE,FALSE,6,2,14,TRUE,FALSE,0,FALSE,FALSE,0,0,FALSE,FALSE,0,1,0,0,0,0,0,0,0,1,"1000","1100","ARI"
"6968","ARI201704230","LAN",1,0,1,2,2,0,0,"turnj001","R","mills001","R","seagc001","","","K",FALSE,FALSE,5,3,3,TRUE,TRUE,0,FALSE,FALSE,1,0,FALSE,FALSE,0,0,1,0,0,1,0,0,0,2,"1100","2100","ARI"
"6969","ARI201704230","LAN",1,0,2,1,1,0,0,"gonza003","L","mills001","R","seagc001","","","D7/F-.1-3",FALSE,FALSE,3,4,21,TRUE,TRUE,2,FALSE,FALSE,0,0,FALSE,FALSE,0,2,3,0,0,1,0,0,0,2,"2100","2011","ARI"
"6970","ARI201704230","LAN",1,0,2,2,2,0,0,"grany001","L","mills001","R","","gonza003","seagc001","K",FALSE,FALSE,2,5,3,TRUE,TRUE,0,FALSE,FALSE,1,0,FALSE,FALSE,0,0,0,2,3,0,1,1,0,3,"2011","3000","ARI"
"6977","ARI201704230","LAN",2,0,0,3,2,0,2,"tolea001","L","mills001","R","","","","W",TRUE,FALSE,7,6,14,TRUE,FALSE,0,FALSE,FALSE,0,0,FALSE,FALSE,0,1,0,0,0,0,0,0,0,0,"0000","0100","ARI"
"6978","ARI201704230","LAN",2,0,0,1,1,0,2,"puigy001","R","mills001","R","tolea001","","","64(1)3/GDP",FALSE,FALSE,9,7,2,TRUE,TRUE,0,FALSE,FALSE,2,0,FALSE,FALSE,0,0,0,0,0,1,0,0,0,2,"0100","2000","ARI"
"6979","ARI201704230","LAN",2,0,2,0,2,0,2,"utlec001","L","mills001","R","","","","3/G",FALSE,FALSE,4,8,2,TRUE,TRUE,0,FALSE,FALSE,1,0,FALSE,FALSE,0,0,0,0,0,0,0,0,0,3,"2000","3000","ARI"
"6983","ARI201704230","LAN",3,0,0,1,2,0,2,"mccab001","R","mills001","R","","","","63/G-",TRUE,FALSE,1,9,2,TRUE,TRUE,0,FALSE,FALSE,1,0,FALSE,FALSE,0,0,0,0,0,0,0,0,0,1,"0000","1000","ARI"
"6984","ARI201704230","LAN",3,0,1,3,1,0,2,"pedej001","L","mills001","R","","","","D9/L+",FALSE,FALSE,8,1,21,TRUE,TRUE,2,FALSE,FALSE,0,0,FALSE,FALSE,0,2,0,0,0,0,0,0,0,1,"1000","1010","ARI"
"6985","ARI201704230","LAN",3,0,1,3,2,0,2,"seagc001","L","mills001","R","","pedej001","","W",FALSE,FALSE,6,2,14,TRUE,FALSE,0,FALSE,FALSE,0,0,FALSE,FALSE,0,1,0,2,0,0,1,0,0,1,"1010","1110","ARI"
"6986","ARI201704230","LAN",3,0,1,0,0,0,2,"turnj001","R","mills001","R","seagc001","pedej001","","9/F",FALSE,FALSE,5,3,2,TRUE,TRUE,0,FALSE,FALSE,1,0,FALSE,FALSE,0,0,1,2,0,1,1,0,0,2,"1110","2110","ARI"
"6987","ARI201704230","LAN",3,0,2,1,2,0,2,"gonza003","L","mills001","R","seagc001","pedej001","","K",FALSE,FALSE,3,4,3,TRUE,TRUE,0,FALSE,FALSE,1,0,FALSE,FALSE,0,0,1,2,0,1,1,0,0,3,"2110","3000","ARI"
"6992","ARI201704230","LAN",4,0,0,2,1,0,2,"grany001","L","mills001","R","","","","6/P",TRUE,FALSE,2,5,2,TRUE,TRUE,0,FALSE,FALSE,1,0,FALSE,FALSE,0,0,0,0,0,0,0,0,0,1,"0000","1000","ARI"
"6993","ARI201704230","LAN",4,0,1,0,0,0,2,"tolea001","L","mills001","R","","","","S7/L",FALSE,FALSE,7,6,20,TRUE,TRUE,1,FALSE,FALSE,0,0,FALSE,FALSE,0,1,0,0,0,0,0,0,0,1,"1000","1100","ARI"
"6994","ARI201704230","LAN",4,0,1,0,0,0,2,"puigy001","R","mills001","R","tolea001","","","9/F",FALSE,FALSE,9,7,2,TRUE,TRUE,0,FALSE,FALSE,1,0,FALSE,FALSE,0,0,1,0,0,1,0,0,0,2,"1100","2100","ARI"
"6995","ARI201704230","LAN",4,0,2,1,1,0,2,"utlec001","L","mills001","R","tolea001","","","7/F",FALSE,FALSE,4,8,2,TRUE,TRUE,0,FALSE,FALSE,1,0,FALSE,FALSE,0,0,1,0,0,1,0,0,0,3,"2100","3000","ARI"
"6999","ARI201704230","LAN",5,0,0,3,1,0,2,"mccab001","R","mills001","R","","","","W",TRUE,FALSE,1,9,14,TRUE,FALSE,0,FALSE,FALSE,0,0,FALSE,FALSE,0,1,0,0,0,0,0,0,0,0,"0000","0100","ARI"
"7000","ARI201704230","LAN",5,0,0,3,1,0,2,"pedej001","L","mills001","R","mccab001","","","W.1-2",FALSE,FALSE,8,1,14,TRUE,FALSE,0,FALSE,FALSE,0,0,FALSE,FALSE,0,1,2,0,0,1,0,0,0,0,"0100","0110","ARI"
"7001","ARI201704230","LAN",5,0,0,0,0,0,2,"seagc001","L","mills001","R","pedej001","mccab001","","D8/L+.2-H;1-H(E4)(NR)",FALSE,FALSE,6,2,21,TRUE,TRUE,2,FALSE,FALSE,0,1,FALSE,FALSE,1,2,4,4,0,1,1,0,2,0,"0110","0010","ARI"
"7002","ARI201704230","LAN",5,0,0,2,0,2,2,"turnj001","R","delgr001","R","","seagc001","","S8/L.2-3",FALSE,FALSE,5,3,20,TRUE,TRUE,1,FALSE,FALSE,0,0,FALSE,FALSE,0,1,0,3,0,0,1,0,0,0,"0010","0101","ARI"
"7003","ARI201704230","LAN",5,0,0,2,2,2,2,"gonza003","L","delgr001","R","turnj001","","seagc001","D8/F.3-H;1-H",FALSE,FALSE,3,4,21,TRUE,TRUE,2,FALSE,FALSE,0,2,FALSE,FALSE,0,2,4,0,4,1,0,1,2,0,"0101","0010","ARI"
"7004","ARI201704230","LAN",5,0,0,0,0,4,2,"grany001","L","delgr001","R","","gonza003","","HR/89/F.2-H",FALSE,FALSE,2,5,23,TRUE,TRUE,4,FALSE,FALSE,0,2,FALSE,FALSE,0,4,0,4,0,0,1,0,2,0,"0010","0000","ARI"
"7005","ARI201704230","LAN",5,0,0,1,0,6,2,"tolea001","L","delgr001","R","","","","63/G",FALSE,FALSE,7,6,2,TRUE,TRUE,0,FALSE,FALSE,1,0,FALSE,FALSE,0,0,0,0,0,0,0,0,0,1,"0000","1000","ARI"
"7006","ARI201704230","LAN",5,0,1,1,1,6,2,"puigy001","R","delgr001","R","","","","53/G",FALSE,FALSE,9,7,2,TRUE,TRUE,0,FALSE,FALSE,1,0,FALSE,FALSE,0,0,0,0,0,0,0,0,0,2,"1000","2000","ARI"
"7007","ARI201704230","LAN",5,0,2,1,1,6,2,"utlec001","L","delgr001","R","","","","53/G",FALSE,FALSE,4,8,2,TRUE,TRUE,0,FALSE,FALSE,1,0,FALSE,FALSE,0,0,0,0,0,0,0,0,0,3,"2000","3000","ARI"
"7011","ARI201704230","LAN",6,0,0,0,2,6,2,"mccab001","R","delgr001","R","","","","K",TRUE,FALSE,1,9,3,TRUE,TRUE,0,FALSE,FALSE,1,0,FALSE,FALSE,0,0,0,0,0,0,0,0,0,1,"0000","1000","ARI"
"7012","ARI201704230","LAN",6,0,1,1,1,6,2,"pedej001","L","delgr001","R","","","","61/G",FALSE,FALSE,8,1,2,TRUE,TRUE,0,FALSE,FALSE,1,0,FALSE,FALSE,0,0,0,0,0,0,0,0,0,2,"1000","2000","ARI"
"7013","ARI201704230","LAN",6,0,2,3,2,6,2,"seagc001","L","delgr001","R","","","","S7/L",FALSE,FALSE,6,2,20,TRUE,TRUE,1,FALSE,FALSE,0,0,FALSE,FALSE,0,1,0,0,0,0,0,0,0,2,"2000","2100","ARI"
"7014","ARI201704230","LAN",6,0,2,0,1,6,2,"turnj001","R","delgr001","R","seagc001","","","6/L",FALSE,FALSE,5,3,2,TRUE,TRUE,0,FALSE,FALSE,1,0,FALSE,FALSE,0,0,1,0,0,1,0,0,0,3,"2100","3000","ARI"
"7019","ARI201704230","LAN",7,0,0,1,0,6,2,"gonza003","L","delgr001","R","","","","53/G",TRUE,FALSE,3,4,2,TRUE,TRUE,0,FALSE,FALSE,1,0,FALSE,FALSE,0,0,0,0,0,0,0,0,0,1,"0000","1000","ARI"
"7020","ARI201704230","LAN",7,0,1,2,1,6,2,"grany001","L","delgr001","R","","","","43/G",FALSE,FALSE,2,5,2,TRUE,TRUE,0,FALSE,FALSE,1,0,FALSE,FALSE,0,0,0,0,0,0,0,0,0,2,"1000","2000","ARI"
"7021","ARI201704230","LAN",7,0,2,2,1,6,2,"tolea001","L","delgr001","R","","","","7/F",FALSE,FALSE,7,6,2,TRUE,TRUE,0,FALSE,FALSE,1,0,FALSE,FALSE,0,0,0,0,0,0,0,0,0,3,"2000","3000","ARI"
"7025","ARI201704230","LAN",8,0,0,1,2,6,2,"puigy001","R","wilht001","R","","","","K",TRUE,FALSE,9,7,3,TRUE,TRUE,0,FALSE,FALSE,1,0,FALSE,FALSE,0,0,0,0,0,0,0,0,0,1,"0000","1000","ARI"
"7026","ARI201704230","LAN",8,0,1,1,0,6,2,"utlec001","L","wilht001","R","","","","43/G",FALSE,FALSE,4,8,2,TRUE,TRUE,0,FALSE,FALSE,1,0,FALSE,FALSE,0,0,0,0,0,0,0,0,0,2,"1000","2000","ARI"
"7027","ARI201704230","LAN",8,0,2,0,0,6,2,"vanss001","R","wilht001","R","","","","13/G-",FALSE,TRUE,11,9,2,TRUE,TRUE,0,FALSE,FALSE,1,0,FALSE,FALSE,0,0,0,0,0,0,0,0,0,3,"2000","3000","ARI"
"7032","ARI201704230","LAN",9,0,0,1,2,6,2,"herne001","R","wilht001","R","","","","S9/L",TRUE,FALSE,8,1,20,TRUE,TRUE,1,FALSE,FALSE,0,0,FALSE,FALSE,0,1,0,0,0,0,0,0,0,0,"0000","0100","ARI"
"7033","ARI201704230","LAN",9,0,0,0,0,6,2,"seagc001","L","wilht001","R","herne001","","","WP.1-2",FALSE,FALSE,6,2,9,FALSE,FALSE,0,FALSE,FALSE,0,0,TRUE,FALSE,0,0,2,0,0,1,0,0,0,0,"0100","0010","ARI"
"7034","ARI201704230","LAN",9,0,0,2,2,6,2,"seagc001","L","wilht001","R","","herne001","","31/G.2-3",FALSE,FALSE,6,2,2,TRUE,TRUE,0,FALSE,FALSE,1,0,FALSE,FALSE,0,0,0,3,0,0,1,0,0,1,"0010","1001","ARI"
"7035","ARI201704230","LAN",9,0,1,2,2,6,2,"turnj001","R","wilht001","R","","","herne001","6/L+/DP.3X3(65)",FALSE,FALSE,5,3,2,TRUE,TRUE,0,FALSE,FALSE,2,0,FALSE,FALSE,0,0,0,0,0,0,0,1,0,3,"1001","3000","ARI"
"10567","ARI201708080","LAN",1,0,0,2,2,0,0,"taylc001","R","godlz001","R","","","","S9/L",TRUE,FALSE,7,1,20,TRUE,TRUE,1,FALSE,FALSE,0,0,FALSE,FALSE,0,1,0,0,0,0,0,0,0,0,"0000","0100","ARI"
"10568","ARI201708080","LAN",1,0,0,1,0,0,0,"seagc001","L","godlz001","R","taylc001","","","46(1)3/GDP",FALSE,FALSE,6,2,2,TRUE,TRUE,0,FALSE,FALSE,2,0,FALSE,FALSE,0,0,0,0,0,1,0,0,0,2,"0100","2000","ARI"
"10569","ARI201708080","LAN",1,0,2,0,2,0,0,"turnj001","R","godlz001","R","","","","K",FALSE,FALSE,5,3,3,TRUE,TRUE,0,FALSE,FALSE,1,0,FALSE,FALSE,0,0,0,0,0,0,0,0,0,3,"2000","3000","ARI"
"10575","ARI201708080","LAN",2,0,0,2,2,0,0,"bellc002","L","godlz001","R","","","","43/G",TRUE,FALSE,3,4,2,TRUE,TRUE,0,FALSE,FALSE,1,0,FALSE,FALSE,0,0,0,0,0,0,0,0,0,1,"0000","1000","ARI"
"10576","ARI201708080","LAN",2,0,1,1,2,0,0,"grany001","L","godlz001","R","","","","K",FALSE,FALSE,2,5,3,TRUE,TRUE,0,FALSE,FALSE,1,0,FALSE,FALSE,0,0,0,0,0,0,0,0,0,2,"1000","2000","ARI"
"10577","ARI201708080","LAN",2,0,2,3,2,0,0,"forsl001","R","godlz001","R","","","","W",FALSE,FALSE,4,6,14,TRUE,FALSE,0,FALSE,FALSE,0,0,FALSE,FALSE,0,1,0,0,0,0,0,0,0,2,"2000","2100","ARI"
